file,line,type,commit,author,date,time,timezone,datetime,depth,length
projects/index.html,3,html,908b12f8,Tijil Chhabra,2026-04-04,19:10:39,-07:00,2026-04-04T19:10:39-07:00,1,4
projects/index.html,4,html,908b12f8,Tijil Chhabra,2026-04-04,19:10:39,-07:00,2026-04-04T19:10:39-07:00,2,22
projects/index.html,5,html,5cac7079,Tijil Chhabra,2026-04-11,13:05:04,-07:00,2026-04-11T13:05:04-07:00,2,70
projects/index.html,6,html,b3b558ae,Tijil Chhabra,2026-04-25,21:57:02,-07:00,2026-04-25T21:57:02-07:00,2,24
projects/index.html,7,html,95eba08d,Tijil Chhabra,2026-04-11,13:09:15,-07:00,2026-04-11T13:09:15-07:00,2,53
projects/index.html,8,html,c39759e7,Tijil Chhabra,2026-04-24,13:28:33,-07:00,2026-04-24T13:28:33-07:00,2,58
projects/index.html,9,html,b3b558ae,Tijil Chhabra,2026-04-25,21:57:02,-07:00,2026-04-25T21:57:02-07:00,2,47
projects/index.html,10,html,908b12f8,Tijil Chhabra,2026-04-04,19:10:39,-07:00,2026-04-04T19:10:39-07:00,1,5
projects/index.html,11,html,908b12f8,Tijil Chhabra,2026-04-04,19:10:39,-07:00,2026-04-04T19:10:39-07:00,1,4
projects/index.html,12,html,b3b558ae,Tijil Chhabra,2026-04-25,21:57:02,-07:00,2026-04-25T21:57:02-07:00,2,38
projects/index.html,13,html,05a9d1f0,Tijil Chhabra,2026-05-02,21:26:19,-07:00,2026-05-02T21:26:19-07:00,2,4
projects/index.html,14,html,05a9d1f0,Tijil Chhabra,2026-05-02,21:26:19,-07:00,2026-05-02T21:26:19-07:00,3,15
projects/index.html,15,html,05a9d1f0,Tijil Chhabra,2026-05-02,21:26:19,-07:00,2026-05-02T21:26:19-07:00,3,11
projects/index.html,16,html,05a9d1f0,Tijil Chhabra,2026-05-02,21:26:19,-07:00,2026-05-02T21:26:19-07:00,3,26
projects/index.html,17,html,05a9d1f0,Tijil Chhabra,2026-05-02,21:26:19,-07:00,2026-05-02T21:26:19-07:00,3,31
projects/index.html,18,html,05a9d1f0,Tijil Chhabra,2026-05-02,21:26:19,-07:00,2026-05-02T21:26:19-07:00,2,0
projects/index.html,19,html,05a9d1f0,Tijil Chhabra,2026-05-02,21:26:19,-07:00,2026-05-02T21:26:19-07:00,2,27
projects/index.html,20,html,05a9d1f0,Tijil Chhabra,2026-05-02,21:26:19,-07:00,2026-05-02T21:26:19-07:00,3,58
projects/index.html,21,html,05a9d1f0,Tijil Chhabra,2026-05-02,21:26:19,-07:00,2026-05-02T21:26:19-07:00,3,22
projects/index.html,22,html,05a9d1f0,Tijil Chhabra,2026-05-02,21:26:19,-07:00,2026-05-02T21:26:19-07:00,2,4
projects/index.html,23,html,b3b558ae,Tijil Chhabra,2026-04-25,21:57:02,-07:00,2026-04-25T21:57:02-07:00,2,26
projects/index.html,24,html,908b12f8,Tijil Chhabra,2026-04-04,19:10:39,-07:00,2026-04-04T19:10:39-07:00,1,5
projects/index.html,25,html,908b12f8,Tijil Chhabra,2026-04-04,19:10:39,-07:00,2026-04-04T19:10:39-07:00,0,5
contact/index.html,1,html,897e9e3e,Tijil Chhabra,2026-04-04,19:11:54,-07:00,2026-04-04T19:11:54-07:00,0,13
contact/index.html,2,html,897e9e3e,Tijil Chhabra,2026-04-04,19:11:54,-07:00,2026-04-04T19:11:54-07:00,0,14
contact/index.html,3,html,897e9e3e,Tijil Chhabra,2026-04-04,19:11:54,-07:00,2026-04-04T19:11:54-07:00,1,4
contact/index.html,4,html,897e9e3e,Tijil Chhabra,2026-04-04,19:11:54,-07:00,2026-04-04T19:11:54-07:00,2,22
contact/index.html,5,html,897e9e3e,Tijil Chhabra,2026-04-04,19:11:54,-07:00,2026-04-04T19:11:54-07:00,2,70
contact/index.html,6,html,897e9e3e,Tijil Chhabra,2026-04-04,19:11:54,-07:00,2026-04-04T19:11:54-07:00,2,25
contact/index.html,7,html,86c7817d,Tijil Chhabra,2026-04-11,13:32:22,-07:00,2026-04-11T13:32:22-07:00,2,53
contact/index.html,8,html,c39759e7,Tijil Chhabra,2026-04-24,13:28:33,-07:00,2026-04-24T13:28:33-07:00,2,58
contact/index.html,9,html,897e9e3e,Tijil Chhabra,2026-04-04,19:11:54,-07:00,2026-04-04T19:11:54-07:00,1,5
contact/index.html,10,html,897e9e3e,Tijil Chhabra,2026-04-04,19:11:54,-07:00,2026-04-04T19:11:54-07:00,1,4
contact/index.html,11,html,c39759e7,Tijil Chhabra,2026-04-24,13:28:33,-07:00,2026-04-24T13:28:33-07:00,0,17
contact/index.html,12,html,c39759e7,Tijil Chhabra,2026-04-24,13:28:33,-07:00,2026-04-24T13:28:33-07:00,2,43
contact/index.html,13,html,897e9e3e,Tijil Chhabra,2026-04-04,19:11:54,-07:00,2026-04-04T19:11:54-07:00,3,4
contact/index.html,14,html,897e9e3e,Tijil Chhabra,2026-04-04,19:11:54,-07:00,2026-04-04T19:11:54-07:00,4,6
contact/index.html,15,html,897e9e3e,Tijil Chhabra,2026-04-04,19:11:54,-07:00,2026-04-04T19:11:54-07:00,4,22
contact/index.html,16,html,897e9e3e,Tijil Chhabra,2026-04-04,19:11:54,-07:00,2026-04-04T19:11:54-07:00,3,6
contact/index.html,17,html,897e9e3e,Tijil Chhabra,2026-04-04,19:11:54,-07:00,2026-04-04T19:11:54-07:00,3,4
contact/index.html,18,html,897e9e3e,Tijil Chhabra,2026-04-04,19:11:54,-07:00,2026-04-04T19:11:54-07:00,4,6
contact/index.html,19,html,897e9e3e,Tijil Chhabra,2026-04-04,19:11:54,-07:00,2026-04-04T19:11:54-07:00,4,31
contact/index.html,20,html,897e9e3e,Tijil Chhabra,2026-04-04,19:11:54,-07:00,2026-04-04T19:11:54-07:00,3,6
contact/index.html,21,html,897e9e3e,Tijil Chhabra,2026-04-04,19:11:54,-07:00,2026-04-04T19:11:54-07:00,3,19
contact/index.html,22,html,897e9e3e,Tijil Chhabra,2026-04-04,19:11:54,-07:00,2026-04-04T19:11:54-07:00,2,5
contact/index.html,23,html,897e9e3e,Tijil Chhabra,2026-04-04,19:11:54,-07:00,2026-04-04T19:11:54-07:00,1,5
contact/index.html,24,html,897e9e3e,Tijil Chhabra,2026-04-04,19:11:54,-07:00,2026-04-04T19:11:54-07:00,0,5
